Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
0.0,05-02-2010,0.397291149317419,0.0,0.43414872798434445,0.050100200400801646,0.8404997636089546,0.4051178838412881
0.0,12-02-2010,0.39681079353724086,1.0,0.3969667318982387,0.03807615230460925,0.8419410339432807,0.4051178838412881
0.0,19-02-2010,0.3885005243716283,0.0,0.4108610567514677,0.02104208416833658,0.8424053381244386,0.4051178838412881
0.0,26-02-2010,0.33245802463723645,0.0,0.47641878669275933,0.04458917835671341,0.8427068144486607,0.4051178838412881
0.0,05-03-2010,0.37266061336987755,0.0,0.475146771037182,0.07665330661322646,0.843008290772883,0.4051178838412881
0.0,12-03-2010,0.3407197250688766,0.0,0.5856164383561644,0.09769539078156304,0.8433097670971049,0.4051178838412881
0.0,19-03-2010,0.34985714246919153,0.0,0.5542074363992172,0.12424849699398809,0.8416787515181013,0.4051178838412881
0.0,26-03-2010,0.3309899974511598,0.0,0.5235812133072407,0.13026052104208427,0.8397256534610036,0.4051178838412881
0.0,02-04-2010,0.38378971741681395,0.0,0.6294520547945205,0.1237474949899799,0.8377725563923525,0.376557408472302
0.0,09-04-2010,0.37005908110626645,0.0,0.6645792563600783,0.1492985971943888,0.8358194593237013,0.376557408472302
0.0,16-04-2010,0.3480677142423746,0.0,0.6690802348336594,0.1683366733466933,0.834493384575531,0.376557408472302
0.0,23-04-2010,0.3273394309674159,0.0,0.6545988258317026,0.16182364729458915,0.8340033402469664,0.376557408472302
0.0,30-04-2010,0.3367180404734092,0.0,0.6797455968688845,0.15430861723446884,0.8335132959184016,0.376557408472302
0.0,07-05-2010,0.3862800434350296,0.0,0.7300391389432485,0.1818637274549098,0.833023251589837,0.376557408472302
0.0,14-05-2010,0.3558802834327994,0.0,0.7518590998043053,0.19138276553106218,0.8329981223026542,0.376557408472302
0.0,21-05-2010,0.3296687876704194,0.0,0.7681017612524461,0.1773547094188377,0.8357624852406581,0.376557408472302
0.0,28-05-2010,0.33864927322031346,0.0,0.8072407045009784,0.14378757515030055,0.8385268471902152,0.376557408472302
0.0,04-06-2010,0.3894860703585185,0.0,0.8096868884540117,0.11673346693386778,0.8412912091397722,0.376557408472302
0.0,11-06-2010,0.36926726138125854,0.0,0.8071428571428572,0.09819639278557123,0.8440555720777762,0.376557408472302
0.0,18-06-2010,0.358383278832639,0.0,0.8431506849315068,0.08266533066132266,0.844032608477893,0.376557408472302
0.0,25-06-2010,0.3360559987776208,0.0,0.8454011741682975,0.09068136272545092,0.8428947152513021,0.376557408472302
0.0,02-07-2010,0.3553722445549785,0.0,0.811839530332681,0.09869739478957919,0.8417568220247115,0.3745447575234809
0.0,09-07-2010,0.3702407670218767,0.0,0.8076320939334638,0.08517034068136269,0.8406189287981206,0.3745447575234809
0.0,16-07-2010,0.3433238011847035,0.0,0.8337573385518592,0.07565130260521054,0.8405395703451155,0.3745447575234809
0.0,23-07-2010,0.32562387698484896,0.0,0.8358121330724071,0.06813627254509023,0.8418715906017784,0.3745447575234809
0.0,30-07-2010,0.3219996911907506,0.0,0.8209393346379648,0.08416833667334676,0.8432036108584412,0.3745447575234809
0.0,06-08-2010,0.38670586434417575,0.0,0.8729941291585127,0.07765531062124238,0.8445356311151038,0.3745447575234809
0.0,13-08-2010,0.35975598915088597,0.0,0.8714285714285714,0.11022044088176362,0.8458676523602134,0.3745447575234809
0.0,20-08-2010,0.3610979487849946,0.0,0.8680039138943249,0.09619238476953916,0.8455112401305895,0.3745447575234809
0.0,27-08-2010,0.34338033123394396,0.0,0.8540117416829746,0.07364729458917847,0.8451548288894123,0.3745447575234809
0.0,03-09-2010,0.368602878122156,0.0,0.8147749510763209,0.052605210420841673,0.8447984176482353,0.3745447575234809
0.0,10-09-2010,0.3595406567716542,1.0,0.7901174168297456,0.046593186372745475,0.8444420064070579,0.3745447575234809
0.0,17-09-2010,0.33818060585914006,0.0,0.8235812133072407,0.0551102204408817,0.8447115499636396,0.3745447575234809
0.0,24-09-2010,0.316403335472423,0.0,0.812133072407045,0.0761523046092185,0.8454505623367697,0.3745447575234809
0.0,01-10-2010,0.34454046639840014,0.0,0.7235812133072407,0.06563126252505021,0.8461895737214526,0.37943262411347517
0.0,08-10-2010,0.3597565904754293,0.0,0.6456947162426614,0.08066132264529059,0.8469285851061357,0.37943262411347517
0.0,15-10-2010,0.3462251727089992,0.0,0.677495107632094,0.12424849699398809,0.8475907378201877,0.37943262411347517
0.0,22-10-2010,0.314647293227628,0.0,0.7037181996086106,0.1267535070140281,0.8480607453403316,0.37943262411347517
0.0,29-10-2010,0.32538667800666843,0.0,0.7015655577299413,0.12224448897795602,0.8485307528604756,0.37943262411347517
0.0,05-11-2010,0.3717884433846846,0.0,0.5949119373776909,0.10871743486973952,0.8490007603806197,0.37943262411347517
0.0,12-11-2010,0.3559434613049873,0.0,0.6034246575342466,0.1282565130260522,0.8494707679007636,0.37943262411347517
0.0,19-11-2010,0.35297970443762544,0.0,0.5231898238747553,0.14979959919839675,0.8483412665889029,0.37943262411347517
0.0,26-11-2010,0.4837303636361923,1.0,0.6514677103718199,0.13176352705410815,0.8469451801422254,0.37943262411347517
0.0,03-12-2010,0.3707837880242864,0.0,0.5022504892367906,0.11823647294589189,0.8455490946839951,0.37943262411347517
0.0,10-12-2010,0.40807712704978927,0.0,0.4734833659491194,0.18587174348697394,0.8441530082373179,0.37943262411347517
0.0,17-12-2010,0.4658321796861928,0.0,0.5078277886497065,0.19889779559118248,0.8435536120210525,0.37943262411347517
0.0,24-12-2010,0.6035314183206464,0.0,0.5321917808219178,0.2074148296593187,0.8435517319949255,0.37943262411347517
0.0,31-12-2010,0.3207065413746478,1.0,0.4940313111545988,0.2359719438877756,0.8435498529572457,0.37943262411347517
0.0,07-01-2011,0.3421581072320721,0.0,0.4924657534246576,0.25250501002004005,0.843547972931119,0.3702319340617213
0.0,14-01-2011,0.32727232647367044,0.0,0.3665362035225049,0.25601202404809625,0.8440685780629373,0.3702319340617213
0.0,21-01-2011,0.30964588579566676,0.0,0.45107632093933464,0.2725450901803607,0.8477240862348492,0.3702319340617213
0.0,28-01-2011,0.30673455777789466,0.0,0.4490215264187867,0.2695390781563125,0.8513795944067614,0.3702319340617213
0.0,04-02-2011,0.3870211579227335,0.0,0.43375733855185916,0.25901803607214424,0.8550351035671206,0.3702319340617213
0.0,11-02-2011,0.3989327459233105,1.0,0.37622309197651665,0.2755511022044087,0.8586906117390328,0.3702319340617213
0.0,18-02-2011,0.40924888412730986,0.0,0.5814090019569471,0.28707414829659317,0.8617664679227987,0.3702319340617213
0.0,25-02-2011,0.34550224759596265,0.0,0.6356164383561643,0.2970941883767535,0.8646104641020635,0.3702319340617213
0.0,04-03-2011,0.3952329317907871,0.0,0.6031311154598826,0.408817635270541,0.8674544602813287,0.3702319340617213
0.0,11-03-2011,0.3722130699579865,0.0,0.5442270058708415,0.4944889779559119,0.8702984564605936,0.3702319340617213
0.0,18-03-2011,0.37876014471914293,0.0,0.6342465753424656,0.5090180360721442,0.8727859326695153,0.3702319340617213
0.0,25-03-2011,0.36886304104730006,0.0,0.7047945205479452,0.501503006012024,0.8751308006926105,0.3702319340617213
0.0,01-04-2011,0.3561056415825288,0.0,0.599119373776908,0.5270541082164328,0.8774756687157055,0.36448150277937513
0.0,08-04-2011,0.3891354288727005,0.0,0.6839530332681018,0.5761523046092184,0.8798205367388003,0.36448150277937513
0.0,15-04-2011,0.37406896532995454,0.0,0.7175146771037182,0.6367735470941883,0.881970035253989,0.36448150277937513
0.0,22-04-2011,0.375435332644147,0.0,0.7343444227005871,0.6688376753507014,0.883631112470529,0.36448150277937513
0.0,29-04-2011,0.3450285063857618,0.0,0.7249510763209394,0.6703406813627255,0.8852921886986217,0.36448150277937513
0.0,06-05-2011,0.39332860900996985,0.0,0.652348336594912,0.7184368737474951,0.8869532649267148,0.36448150277937513
0.0,13-05-2011,0.3865073995340483,0.0,0.7602739726027398,0.7149298597194389,0.8886143411548075,0.36448150277937513
0.0,20-05-2011,0.3375819415533604,0.0,0.6818982387475537,0.718937875751503,0.8863396044323022,0.36448150277937513
0.0,27-05-2011,0.34806449701751335,0.0,0.7806262230919765,0.6583166332665331,0.884064867709797,0.36448150277937513
0.0,03-06-2011,0.39490455871064045,0.0,0.8322896281800392,0.6147294589178356,0.8817901299988448,0.36448150277937513
0.0,10-06-2011,0.38212153783237524,0.0,0.8335616438356164,0.5891783567134269,0.8795153932763394,0.36448150277937513
0.0,17-06-2011,0.366372526595587,0.0,0.8656555772994129,0.5836673346693387,0.8790660126674541,0.36448150277937513
0.0,24-06-2011,0.3405225792932314,0.0,0.8379647749510764,0.5621242484969939,0.8799856498851186,0.36448150277937513
0.0,01-07-2011,0.35429705133166783,0.0,0.8572407045009784,0.5270541082164328,0.8809052871027833,0.39131684876365724
0.0,08-07-2011,0.3671303562429486,0.0,0.8599804305283757,0.5050100200400801,0.8818249243204479,0.39131684876365724
0.0,15-07-2011,0.3450366201104763,0.0,0.8864970645792564,0.5526052104208418,0.8826545604766389,0.39131684876365724
0.0,22-07-2011,0.328910827782258,0.0,0.8593933463796477,0.5906813627254508,0.8832591905195823,0.39131684876365724
0.0,29-07-2011,0.31652214833473835,0.0,0.8697651663405088,0.6062124248496994,0.8838638215509724,0.39131684876365724
0.0,05-08-2011,0.39194098196353355,0.0,0.9169275929549903,0.6072144288577155,0.8844684525823628,0.39131684876365724
0.0,12-08-2011,0.3644417011975669,0.0,0.9082191780821919,0.5841683366733467,0.8850730836137529,0.39131684876365724
0.0,19-08-2011,0.3659974802007659,0.0,0.9001956947162426,0.5420841683366733,0.8857009737906686,0.39131684876365724
0.0,26-08-2011,0.34768951158647093,0.0,0.8808219178082192,0.5265531062124249,0.8863327406565797,0.39131684876365724
0.0,02-09-2011,0.3713921621973474,0.0,0.8795499021526418,0.531563126252505,0.8869645075224906,0.39131684876365724
0.0,09-09-2011,0.3686881470508412,1.0,0.7637964774951076,0.5380761523046091,0.8875962743884017,0.39131684876365724
0.0,16-09-2011,0.36142473957797877,0.0,0.8023483365949119,0.5280561122244488,0.8893754453175977,0.39131684876365724
0.0,23-09-2011,0.32422588609605196,0.0,0.761839530332681,0.49849699398797603,0.892684488990138,0.39131684876365724
0.0,30-09-2011,0.328255469933468,0.0,0.7999021526418787,0.4423847695390782,0.8959935316742316,0.39131684876365724
0.0,07-10-2011,0.39377161339143657,0.0,0.6983365949119374,0.40731462925851714,0.899302574358325,0.3821161587119033
0.0,14-10-2011,0.35567922211992004,0.0,0.7221135029354206,0.40180360721442887,0.9023658199357156,0.3821161587119033
0.0,21-10-2011,0.35818340631344214,0.0,0.6435420743639921,0.44138276553106226,0.9039542828728906,0.3821161587119033
0.0,28-10-2011,0.3423013194612287,0.0,0.6715264187866927,0.4509018036072144,0.9055427458100653,0.3821161587119033
0.0,04-11-2011,0.4121271503795189,0.0,0.5581213307240704,0.4308617234468937,0.9071312087472401,0.3821161587119033
0.0,11-11-2011,0.3837815732102101,0.0,0.5985322896281801,0.41332665330661333,0.908719671684415,0.3821161587119033
0.0,18-11-2011,0.3684144917330622,0.0,0.6292563600782779,0.4188376753507013,0.9109182139726493,0.3821161587119033
0.0,25-11-2011,0.5052607057798816,1.0,0.6086105675146771,0.38276553106212435,0.9133607880013073,0.3821161587119033
0.0,02-12-2011,0.3807735815793176,0.0,0.49872798434442267,0.3507014028056113,0.9158033610415183,0.3821161587119033
0.0,09-12-2011,0.4405176495404079,0.0,0.45,0.34368737474949895,0.9182459350701763,0.3821161587119033
0.0,16-12-2011,0.4631003761409717,0.0,0.5253424657534247,0.34418837675350694,0.9203968717756985,0.3821161587119033
0.0,23-12-2011,0.5708988349877333,0.0,0.4894324853228963,0.3206412825651303,0.922158959376004,0.3821161587119033
0.0,30-12-2011,0.35677013845594596,1.0,0.4560665362035225,0.32915831663326656,0.923921045987863,0.3821161587119033
0.0,06-01-2012,0.37143115130483817,0.0,0.499706457925636,0.343186372745491,0.9256831335881684,0.33247076864098135
0.0,13-01-2012,0.3462783968587914,0.0,0.49500978473581214,0.39529058116232474,0.9274452202000271,0.33247076864098135
0.0,20-01-2012,0.32820891854635087,0.0,0.5496086105675146,0.39879759519038066,0.9283660870457158,0.33247076864098135
0.0,27-01-2012,0.3074068995811844,0.0,0.5510763209393347,0.40981963927855714,0.9292869538914045,0.33247076864098135
0.0,03-02-2012,0.3952540585111503,0.0,0.5734833659491193,0.4448897795591182,0.9302078207370931,0.33247076864098135
0.0,10-02-2012,0.4412921804920231,1.0,0.4900195694716243,0.46943887775551096,0.9311286875827818,0.33247076864098135
0.0,17-02-2012,0.4461118022494637,0.0,0.46360078277886496,0.5200400801603206,0.9327159386839778,0.33247076864098135
0.0,24-02-2012,0.36838792538100007,0.0,0.5803326810176125,0.5425851703406814,0.9348029792123633,0.33247076864098135
0.0,02-03-2012,0.40968615514250806,0.0,0.6166340508806263,0.5801603206412825,0.9368900197407488,0.33247076864098135
0.0,09-03-2012,0.4060866319679312,0.0,0.5951076320939335,0.5996993987975953,0.9389770592806873,0.33247076864098135
0.0,16-03-2012,0.40665238137543264,0.0,0.6536203522504892,0.6322645290581163,0.9404856715182688,0.33247076864098135
0.0,23-03-2012,0.36054029093356105,0.0,0.6652641878669276,0.658817635270541,0.9412230470232255,0.33247076864098135
0.0,30-03-2012,0.39892989171004,0.0,0.6817025440313111,0.6878757515030062,0.9419604215397349,0.33247076864098135
0.0,06-04-2012,0.4682269338971411,0.0,0.7092954990215264,0.7109218436873748,0.9426977960562447,0.31282346175963194
0.0,13-04-2012,0.39101210180884516,0.0,0.6959882583170254,0.7109218436873748,0.9434351705727542,0.31282346175963194
0.0,20-04-2012,0.3634526414801651,0.0,0.673385518590998,0.7039078156312625,0.9439675797382242,0.31282346175963194
0.0,27-04-2012,0.3488630393846516,0.0,0.6779843444227006,0.6723446893787576,0.9444999879152475,0.31282346175963194
0.0,04-05-2012,0.40860522023968626,0.0,0.7593933463796477,0.6397795591182366,0.9450323970807175,0.31282346175963194
0.0,11-05-2012,0.3882588528689637,0.0,0.7419765166340508,0.6092184368737475,0.945564806246188,0.31282346175963194
0.0,18-05-2012,0.3840484227534335,0.0,0.708317025440313,0.5801603206412825,0.9457329489824526,0.31282346175963194
0.0,25-05-2012,0.37283737230374525,0.0,0.77573385518591,0.5455911823647295,0.9457553867285505,0.31282346175963194
0.0,01-06-2012,0.39196698301510335,0.0,0.7828767123287671,0.5155310621242485,0.9457778234862013,0.31282346175963194
0.0,08-06-2012,0.41212753278867553,0.0,0.7863013698630137,0.4909819639278557,0.9458002612322992,0.31282346175963194
0.0,15-06-2012,0.39366549485047275,0.0,0.7965753424657533,0.4614228456913827,0.9459303230608034,0.31282346175963194
0.0,22-06-2012,0.3651895383274011,0.0,0.7871819960861057,0.43787575150300606,0.9463294480606645,0.31282346175963194
0.0,29-06-2012,0.3686743609236367,0.0,0.8506849315068493,0.40781563126252507,0.9467285720720787,0.31282346175963194
0.0,06-07-2012,0.43225200863180596,0.0,0.8182974559686887,0.37825651302605207,0.947127696083493,0.2903009392371095
0.0,13-07-2012,0.36495904813594654,0.0,0.7747553816046967,0.39278557114228446,0.9475268210833542,0.2903009392371095
0.0,20-07-2012,0.35690648671784925,0.0,0.8070450097847358,0.42034068136272545,0.9476115191268619,0.2903009392371095
0.0,27-07-2012,0.3406039271425207,0.0,0.8289628180039139,0.46843687374749504,0.9476962161819231,0.2903009392371095
0.0,03-08-2012,0.39381202683448185,0.0,0.8627201565557729,0.4734468937875751,0.9477809142254312,0.2903009392371095
0.0,10-08-2012,0.3830807890331261,0.0,0.8523483365949119,0.5120240480961925,0.9478656112804921,0.2903009392371095
0.0,17-08-2012,0.38459326712703923,0.0,0.8503913894324853,0.5506012024048097,0.94865615139389,0.2903009392371095
0.0,24-08-2012,0.3558445032369272,0.0,0.7800391389432485,0.5751503006012024,0.9499760720712584,0.2903009392371095
